instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,differ_usr,status,hr
15267,2012-10-03,4,1,10,0,3,1,2,0.6,0.5152,0.94,0.194,11,504,515,,,7.0
15268,2012-10-03,4,1,10,0,3,1,2,0.62,0.5606,0.88,0.1045,28,781,809,,,8.0
15269,2012-10-03,4,1,10,0,3,1,2,0.62,0.5758,0.83,0.194,30,332,362,,,9.0
15270,2012-10-03,4,1,10,0,3,1,1,0.66,0.6061,0.78,0.1642,29,146,175,,,10.0
15271,2012-10-03,4,1,10,0,3,1,1,0.66,0.6061,0.78,0.1642,52,178,230,,,11.0
15272,2012-10-03,4,1,10,0,3,1,2,0.7,0.6515,0.7,0.1045,69,289,358,,,12.0
15273,2012-10-03,4,1,10,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279,,,13.0
15274,2012-10-03,4,1,10,0,3,1,2,0.72,0.6818,0.7,0.1642,56,195,251,,,14.0
15275,2012-10-03,4,1,10,0,3,1,2,0.72,0.6818,0.62,0.1642,59,260,319,,,15.0
15276,2012-10-03,4,1,10,0,3,1,2,0.72,0.6667,0.58,0.0,42,436,478,,,16.0
15277,2012-10-03,4,1,10,0,3,1,1,0.7,0.6515,0.65,0.0,84,833,917,,,17.0
15278,2012-10-03,4,1,10,0,3,1,1,0.7,0.6515,0.65,0.0,54,756,810,,,18.0
15279,2012-10-03,4,1,10,0,3,1,1,0.7,0.6515,0.65,0.0,49,544,593,,,19.0
15280,2012-10-03,4,1,10,0,3,1,1,0.7,0.6515,0.65,0.0,48,449,497,,,20.0
15281,2012-10-03,4,1,10,0,3,1,2,0.66,0.6212,0.74,0.0,14,195,209,,,21.0
15282,2012-10-03,4,1,10,0,3,1,1,0.66,0.6212,0.74,0.0,9,232,241,,,22.0
15283,2012-10-03,4,1,10,0,3,1,2,0.66,0.6061,0.78,0.0,21,199,220,,,23.0
15284,2012-10-04,4,1,10,0,4,1,3,0.64,0.5758,0.89,0.0,11,65,76,,,0.0
15285,2012-10-04,4,1,10,0,4,1,2,0.62,0.5455,0.94,0.0,2,23,25,,,1.0
15286,2012-10-04,4,1,10,0,4,1,1,0.64,0.5758,0.89,0.0,3,10,13,,,2.0
15287,2012-10-04,4,1,10,0,4,1,2,0.62,0.5606,0.88,0.0,5,6,11,,,3.0
15288,2012-10-04,4,1,10,0,4,1,2,0.64,0.5758,0.89,0.0,0,10,10,,,4.0
15289,2012-10-04,4,1,10,0,4,1,3,0.64,0.5758,0.89,0.1045,2,37,39,,,5.0
15290,2012-10-04,4,1,10,0,4,1,3,0.62,0.5455,0.94,0.0896,1,132,133,,,6.0
15291,2012-10-04,4,1,10,0,4,1,2,0.64,0.5758,0.89,0.0896,12,379,391,,,7.0
15292,2012-10-04,4,1,10,0,4,1,1,0.64,0.5758,0.89,0.0,27,711,738,,,8.0
15293,2012-10-04,4,1,10,0,4,1,2,0.64,0.5758,0.89,0.194,40,319,359,,,9.0
15294,2012-10-04,4,1,10,0,4,1,2,0.66,0.6061,0.83,0.1343,27,150,177,,,10.0
15295,2012-10-04,4,1,10,0,4,1,2,0.7,0.6515,0.7,0.1045,38,176,214,,,11.0
15296,2012-10-04,4,1,10,0,4,1,2,0.72,0.6667,0.54,0.194,57,231,288,,,12.0
15297,2012-10-04,4,1,10,0,4,1,2,0.72,0.6667,0.58,0.3284,63,231,294,,,13.0
15298,2012-10-04,4,1,10,0,4,1,1,0.7,0.6515,0.61,0.2537,56,211,267,,,14.0
15299,2012-10-04,4,1,10,0,4,1,1,0.72,0.6667,0.54,0.2836,77,248,325,,,15.0
15300,2012-10-04,4,1,10,0,4,1,1,0.7,0.6515,0.54,0.2836,86,411,497,,,16.0
15301,2012-10-04,4,1,10,0,4,1,1,0.7,0.6515,0.51,0.2239,112,789,901,,,17.0
15302,2012-10-04,4,1,10,0,4,1,1,0.66,0.6212,0.57,0.1045,75,812,887,,,18.0
15303,2012-10-04,4,1,10,0,4,1,1,0.66,0.6212,0.57,0.1045,67,467,534,,,19.0
15304,2012-10-04,4,1,10,0,4,1,1,0.64,0.6061,0.65,0.1045,50,391,441,,,20.0
15305,2012-10-04,4,1,10,0,4,1,1,0.62,0.6061,0.69,0.0,33,288,321,,,21.0
15306,2012-10-04,4,1,10,0,4,1,1,0.64,0.6212,0.47,0.1343,29,203,232,,,22.0
15307,2012-10-04,4,1,10,0,4,1,1,0.6,0.6212,0.56,0.0896,18,137,155,,,23.0
15308,2012-10-05,4,1,10,0,5,1,1,0.56,0.5303,0.73,0.0,16,86,102,,,0.0
15309,2012-10-05,4,1,10,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46,,,1.0
15310,2012-10-05,4,1,10,0,5,1,1,0.54,0.5152,0.73,0.0896,1,10,11,,,2.0
15311,2012-10-05,4,1,10,0,5,1,1,0.54,0.5152,0.73,0.0,5,11,16,,,3.0
15312,2012-10-05,4,1,10,0,5,1,1,0.54,0.5152,0.77,0.0,0,11,11,,,4.0
15313,2012-10-05,4,1,10,0,5,1,1,0.52,0.5,0.77,0.0,0,41,41,,,5.0
15314,2012-10-05,4,1,10,0,5,1,1,0.52,0.5,0.83,0.0,4,133,137,,,6.0
15315,2012-10-05,4,1,10,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428,,,7.0
15316,2012-10-05,4,1,10,0,5,1,1,0.58,0.5455,0.64,0.0,36,749,785,,,8.0
15317,2012-10-05,4,1,10,0,5,1,1,0.6,0.6061,0.6,0.0896,58,326,384,,,9.0
15318,2012-10-05,4,1,10,0,5,1,1,0.66,0.6212,0.54,0.0,68,192,260,,,10.0
15319,2012-10-05,4,1,10,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304,,,11.0
15320,2012-10-05,4,1,10,0,5,1,1,0.72,0.6515,0.42,0.1642,161,307,468,,,12.0
15321,2012-10-05,4,1,10,0,5,1,1,0.7,0.6515,0.48,0.0,117,307,424,,,13.0
15322,2012-10-05,4,1,10,0,5,1,1,0.74,0.6515,0.37,0.2239,113,287,400,,,14.0
15323,2012-10-05,4,1,10,0,5,1,1,0.72,0.6515,0.39,0.2537,150,320,470,,,15.0
15324,2012-10-05,4,1,10,0,5,1,1,0.72,0.6515,0.37,0.0,153,481,634,,,16.0
15325,2012-10-05,4,1,10,0,5,1,1,0.7,0.6364,0.42,0.1642,158,742,900,,,17.0
15326,2012-10-05,4,1,10,0,5,1,1,0.64,0.6212,0.57,0.1343,106,655,761,,,18.0
15327,2012-10-05,4,1,10,0,5,1,1,0.62,0.5909,0.73,0.1642,67,433,500,,,19.0
15328,2012-10-05,4,1,10,0,5,1,1,0.6,0.5758,0.78,0.1343,66,306,372,,,20.0
15329,2012-10-05,4,1,10,0,5,1,1,0.6,0.5909,0.69,0.2239,47,220,267,,,21.0
15330,2012-10-05,4,1,10,0,5,1,1,0.6,0.5909,0.73,0.2836,63,201,264,,,22.0
15331,2012-10-05,4,1,10,0,5,1,1,0.58,0.5455,0.78,0.2239,23,148,171,,,23.0
15332,2012-10-06,4,1,10,0,6,0,1,0.56,0.5303,0.83,0.1642,37,154,191,,,0.0
15333,2012-10-06,4,1,10,0,6,0,1,0.56,0.5303,0.83,0.2537,25,116,141,,,1.0
15334,2012-10-06,4,1,10,0,6,0,1,0.56,0.5303,0.78,0.194,13,62,75,,,2.0
15335,2012-10-06,4,1,10,0,6,0,1,0.54,0.5152,0.77,0.2239,2,54,56,,,3.0
15336,2012-10-06,4,1,10,0,6,0,1,0.54,0.5152,0.83,0.2537,4,7,11,,,4.0
15337,2012-10-06,4,1,10,0,6,0,1,0.54,0.5152,0.83,0.194,2,8,10,,,5.0
15338,2012-10-06,4,1,10,0,6,0,1,0.54,0.5152,0.88,0.2537,2,28,30,,,6.0
15339,2012-10-06,4,1,10,0,6,0,1,0.54,0.5152,0.83,0.2985,13,71,84,,,7.0
15340,2012-10-06,4,1,10,0,6,0,1,0.56,0.5303,0.83,0.194,22,184,206,,,8.0
15341,2012-10-06,4,1,10,0,6,0,1,0.6,0.5909,0.73,0.194,130,265,395,,,9.0
15342,2012-10-06,4,1,10,0,6,0,1,0.62,0.6061,0.69,0.2836,198,341,539,,,10.0
15343,2012-10-06,4,1,10,0,6,0,1,0.64,0.6061,0.65,0.2537,258,389,647,,,11.0
15344,2012-10-06,4,1,10,0,6,0,1,0.7,0.6515,0.54,0.1045,362,381,743,,,12.0
15345,2012-10-06,4,1,10,0,6,0,2,0.64,0.6212,0.57,0.5224,310,400,710,,,13.0
15346,2012-10-06,4,1,10,0,6,0,2,0.6,0.6212,0.56,0.4179,269,307,576,,,14.0
15347,2012-10-06,4,1,10,0,6,0,1,0.6,0.6212,0.46,0.4179,279,341,620,,,15.0
15348,2012-10-06,4,1,10,0,6,0,1,0.6,0.6212,0.43,0.5224,317,342,659,,,16.0
15349,2012-10-06,4,1,10,0,6,0,1,0.54,0.5152,0.49,0.3881,268,342,610,,,17.0
15350,2012-10-06,4,1,10,0,6,0,1,0.52,0.5,0.48,0.4179,183,312,495,,,18.0
15351,2012-10-06,4,1,10,0,6,0,1,0.48,0.4697,0.55,0.2239,102,239,341,,,19.0
15352,2012-10-06,4,1,10,0,6,0,1,0.48,0.4697,0.55,0.2537,75,172,247,,,20.0
15353,2012-10-06,4,1,10,0,6,0,1,0.46,0.4545,0.59,0.1343,78,137,215,,,21.0
15354,2012-10-06,4,1,10,0,6,0,1,0.44,0.4394,0.62,0.1343,45,140,185,,,22.0
15355,2012-10-06,4,1,10,0,6,0,1,0.44,0.4394,0.62,0.1343,37,142,179,,,23.0
15356,2012-10-07,4,1,10,0,0,0,1,0.44,0.4394,0.62,0.1642,28,99,127,,,0.0
15357,2012-10-07,4,1,10,0,0,0,1,0.44,0.4394,0.54,0.2239,29,80,109,,,1.0
15358,2012-10-07,4,1,10,0,0,0,1,0.42,0.4242,0.62,0.1343,10,64,74,,,2.0
15359,2012-10-07,4,1,10,0,0,0,2,0.44,0.4394,0.62,0.1343,5,17,22,,,3.0
15360,2012-10-07,4,1,10,0,0,0,2,0.44,0.4394,0.54,0.2537,5,6,11,,,4.0
15361,2012-10-07,4,1,10,0,0,0,2,0.44,0.4394,0.54,0.1343,2,8,10,,,5.0
15362,2012-10-07,4,1,10,0,0,0,2,0.44,0.4394,0.54,0.194,4,19,23,,,6.0
15363,2012-10-07,4,1,10,0,0,0,3,0.42,0.4242,0.58,0.1642,6,29,35,,,7.0
15364,2012-10-07,4,1,10,0,0,0,3,0.42,0.4242,0.67,0.1343,11,51,62,,,8.0
15365,2012-10-07,4,1,10,0,0,0,3,0.4,0.4091,0.71,0.1343,16,70,86,,,9.0
15366,2012-10-07,4,1,10,0,0,0,2,0.42,0.4242,0.67,0.194,41,144,185,,,10.0
15367,2012-10-07,4,1,10,0,0,0,2,0.42,0.4242,0.71,0.1045,76,260,336,,,11.0
15368,2012-10-07,4,1,10,0,0,0,2,0.42,0.4242,0.71,0.0,100,292,392,,,12.0
15369,2012-10-07,4,1,10,0,0,0,2,0.44,0.4394,0.72,0.0896,80,240,320,,,13.0
15370,2012-10-07,4,1,10,0,0,0,2,0.44,0.4394,0.67,0.0,71,243,314,,,14.0
15371,2012-10-07,4,1,10,0,0,0,3,0.42,0.4242,0.77,0.1343,74,232,306,,,15.0
15372,2012-10-07,4,1,10,0,0,0,3,0.4,0.4091,0.82,0.1642,87,246,333,,,16.0
15373,2012-10-07,4,1,10,0,0,0,3,0.4,0.4091,0.82,0.2239,35,122,157,,,17.0
15374,2012-10-07,4,1,10,0,0,0,3,0.4,0.4091,0.82,0.194,24,82,106,,,18.0
15375,2012-10-07,4,1,10,0,0,0,2,0.4,0.4091,0.82,0.1045,17,97,114,,,19.0
15376,2012-10-07,4,1,10,0,0,0,1,0.4,0.4091,0.82,0.1343,19,97,116,,,20.0
15377,2012-10-07,4,1,10,0,0,0,1,0.38,0.3939,0.87,0.1045,22,91,113,,,21.0
15378,2012-10-07,4,1,10,0,0,0,1,0.38,0.3939,0.87,0.1343,7,72,79,,,22.0
15379,2012-10-07,4,1,10,0,0,0,1,0.36,0.3485,0.93,0.1343,12,68,80,,,23.0
15380,2012-10-08,4,1,10,1,1,0,1,0.38,0.3939,0.76,0.2836,7,44,51,,,0.0
15381,2012-10-08,4,1,10,1,1,0,1,0.34,0.3333,0.87,0.1642,2,35,37,,,1.0
15382,2012-10-08,4,1,10,1,1,0,1,0.34,0.3333,0.81,0.194,3,12,15,,,2.0
15383,2012-10-08,4,1,10,1,1,0,1,0.34,0.3485,0.81,0.1045,2,8,10,,,3.0
15384,2012-10-08,4,1,10,1,1,0,1,0.32,0.3333,0.87,0.1343,1,6,7,,,4.0
15385,2012-10-08,4,1,10,1,1,0,1,0.34,0.3182,0.76,0.2239,2,17,19,,,5.0
15386,2012-10-08,4,1,10,1,1,0,1,0.34,0.3485,0.76,0.1045,5,54,59,,,6.0
15387,2012-10-08,4,1,10,1,1,0,2,0.34,0.3333,0.76,0.1642,3,151,154,,,7.0
15388,2012-10-08,4,1,10,1,1,0,2,0.36,0.3485,0.71,0.2239,23,374,397,,,8.0
15389,2012-10-08,4,1,10,1,1,0,2,0.38,0.3939,0.66,0.1642,59,273,332,,,9.0
15390,2012-10-08,4,1,10,1,1,0,2,0.38,0.3939,0.68,0.1343,69,229,298,,,10.0
15391,2012-10-08,4,1,10,1,1,0,2,0.4,0.4091,0.62,0.0896,72,236,308,,,11.0
15392,2012-10-08,4,1,10,1,1,0,2,0.42,0.4242,0.63,0.1642,74,267,341,,,12.0
15393,2012-10-08,4,1,10,1,1,0,2,0.42,0.4242,0.62,0.194,82,323,405,,,13.0
15394,2012-10-08,4,1,10,1,1,0,2,0.42,0.4242,0.58,0.1045,121,299,420,,,14.0
15395,2012-10-08,4,1,10,1,1,0,3,0.42,0.4242,0.58,0.194,76,294,370,,,15.0
15396,2012-10-08,4,1,10,1,1,0,3,0.42,0.4242,0.58,0.194,61,316,377,,,16.0
15397,2012-10-08,4,1,10,1,1,0,2,0.42,0.4242,0.66,0.2537,81,416,497,,,17.0
15398,2012-10-08,4,1,10,1,1,0,2,0.42,0.4242,0.66,0.2836,41,415,456,,,18.0
15399,2012-10-08,4,1,10,1,1,0,2,0.4,0.4091,0.71,0.2537,38,333,371,,,19.0
15400,2012-10-08,4,1,10,1,1,0,3,0.4,0.4091,0.71,0.2239,20,207,227,,,20.0
15401,2012-10-08,4,1,10,1,1,0,2,0.4,0.4091,0.76,0.2239,17,134,151,,,21.0
15402,2012-10-08,4,1,10,1,1,0,3,0.4,0.4091,0.76,0.2537,6,101,107,,,22.0
15403,2012-10-08,4,1,10,1,1,0,2,0.4,0.4091,0.71,0.2239,9,60,69,,,23.0
15404,2012-10-09,4,1,10,0,2,1,2,0.38,0.3939,0.82,0.2239,9,22,31,,,0.0
15405,2012-10-09,4,1,10,0,2,1,3,0.36,0.3485,0.87,0.2239,0,13,13,,,1.0
15406,2012-10-09,4,1,10,0,2,1,3,0.36,0.3333,0.87,0.2537,2,5,7,,,2.0
15407,2012-10-09,4,1,10,0,2,1,3,0.36,0.3333,0.87,0.2836,0,3,3,,,3.0
15408,2012-10-09,4,1,10,0,2,1,3,0.36,0.3485,0.87,0.1642,1,6,7,,,4.0
15409,2012-10-09,4,1,10,0,2,1,2,0.38,0.3939,0.82,0.194,0,19,19,,,5.0
15410,2012-10-09,4,1,10,0,2,1,2,0.38,0.3939,0.82,0.2537,2,141,143,,,6.0
15411,2012-10-09,4,1,10,0,2,1,1,0.38,0.3939,0.83,0.2537,5,357,362,,,7.0
15412,2012-10-09,4,1,10,0,2,1,2,0.42,0.4242,0.8,0.194,15,698,713,,,8.0
15413,2012-10-09,4,1,10,0,2,1,2,0.42,0.4242,0.77,0.2239,37,345,382,,,9.0
15414,2012-10-09,4,1,10,0,2,1,2,0.44,0.4394,0.75,0.2239,33,131,164,,,10.0
15415,2012-10-09,4,1,10,0,2,1,2,0.48,0.4697,0.69,0.194,37,156,193,,,11.0
15416,2012-10-09,4,1,10,0,2,1,2,0.48,0.4697,0.69,0.194,43,217,260,,,12.0
15417,2012-10-09,4,1,10,0,2,1,2,0.5,0.4848,0.67,0.1343,54,184,238,,,13.0
15418,2012-10-09,4,1,10,0,2,1,2,0.54,0.5152,0.64,0.194,43,201,244,,,14.0
15419,2012-10-09,4,1,10,0,2,1,2,0.52,0.5,0.63,0.1642,59,195,254,,,15.0
15420,2012-10-09,4,1,10,0,2,1,2,0.5,0.4848,0.72,0.1642,70,354,424,,,16.0
15421,2012-10-09,4,1,10,0,2,1,2,0.52,0.5,0.68,0.1642,73,733,806,,,17.0
15422,2012-10-09,4,1,10,0,2,1,2,0.5,0.4848,0.72,0.2239,26,758,784,,,18.0
15423,2012-10-09,4,1,10,0,2,1,2,0.5,0.4848,0.72,0.1642,31,483,514,,,19.0
15424,2012-10-09,4,1,10,0,2,1,2,0.5,0.4848,0.72,0.1642,30,330,360,,,20.0
15425,2012-10-09,4,1,10,0,2,1,2,0.48,0.4697,0.77,0.1343,16,209,225,,,21.0
15426,2012-10-09,4,1,10,0,2,1,2,0.48,0.4697,0.77,0.0896,7,155,162,,,22.0
15427,2012-10-09,4,1,10,0,2,1,2,0.48,0.4697,0.77,0.0896,8,76,84,,,23.0
15428,2012-10-10,4,1,10,0,3,1,2,0.46,0.4545,0.88,0.0896,0,33,33,,,0.0
15429,2012-10-10,4,1,10,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8,,,1.0
15430,2012-10-10,4,1,10,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8,,,2.0
15431,2012-10-10,4,1,10,0,3,1,2,0.46,0.4545,0.88,0.0,0,6,6,,,3.0
15432,2012-10-10,4,1,10,0,3,1,2,0.46,0.4545,0.88,0.1045,0,6,6,,,4.0
15433,2012-10-10,4,1,10,0,3,1,2,0.46,0.4545,0.88,0.0896,2,38,40,,,5.0
15434,2012-10-10,4,1,10,0,3,1,2,0.46,0.4545,0.88,0.0896,3,172,175,,,6.0
15435,2012-10-10,4,1,10,0,3,1,1,0.46,0.4545,0.82,0.1045,9,498,507,,,7.0
15436,2012-10-10,4,1,10,0,3,1,1,0.5,0.4848,0.77,0.1642,33,806,839,,,8.0
15437,2012-10-10,4,1,10,0,3,1,1,0.54,0.5152,0.6,0.2836,35,331,366,,,9.0
15438,2012-10-10,4,1,10,0,3,1,1,0.56,0.5303,0.52,0.2985,27,190,217,,,10.0
15439,2012-10-10,4,1,10,0,3,1,1,0.54,0.5152,0.52,0.194,53,238,291,,,11.0
15440,2012-10-10,4,1,10,0,3,1,1,0.54,0.5152,0.56,0.2239,78,312,390,,,12.0
15441,2012-10-10,4,1,10,0,3,1,1,0.56,0.5303,0.49,0.0,60,237,297,,,13.0
15442,2012-10-10,4,1,10,0,3,1,1,0.6,0.6212,0.4,0.1642,63,208,271,,,14.0
15443,2012-10-10,4,1,10,0,3,1,1,0.6,0.6212,0.4,0.1642,58,261,319,,,15.0
15444,2012-10-10,4,1,10,0,3,1,1,0.6,0.6212,0.4,0.2239,92,474,566,,,16.0
15445,2012-10-10,4,1,10,0,3,1,1,0.58,0.5455,0.43,0.2239,91,857,948,,,17.0
15446,2012-10-10,4,1,10,0,3,1,2,0.56,0.5303,0.49,0.1642,57,787,844,,,18.0
15447,2012-10-10,4,1,10,0,3,1,2,0.56,0.5303,0.46,0.5821,32,534,566,,,19.0
15448,2012-10-10,4,1,10,0,3,1,1,0.52,0.5,0.48,0.4925,21,371,392,,,20.0
15449,2012-10-10,4,1,10,0,3,1,1,0.5,0.4848,0.51,0.3582,18,251,269,,,21.0
15450,2012-10-10,4,1,10,0,3,1,1,0.46,0.4545,0.55,0.2985,27,170,197,,,22.0
15451,2012-10-10,4,1,10,0,3,1,1,0.44,0.4394,0.58,0.194,17,119,136,,,23.0
15452,2012-10-11,4,1,10,0,4,1,1,0.44,0.4394,0.51,0.1343,1,41,42,,,0.0
15453,2012-10-11,4,1,10,0,4,1,1,0.44,0.4394,0.47,0.194,1,10,11,,,1.0
15454,2012-10-11,4,1,10,0,4,1,1,0.42,0.4242,0.5,0.1343,4,7,11,,,2.0
15455,2012-10-11,4,1,10,0,4,1,1,0.42,0.4242,0.47,0.2985,0,3,3,,,3.0
15456,2012-10-11,4,1,10,0,4,1,1,0.4,0.4091,0.5,0.2537,0,10,10,,,4.0
15457,2012-10-11,4,1,10,0,4,1,1,0.36,0.3485,0.5,0.1642,0,42,42,,,5.0
15458,2012-10-11,4,1,10,0,4,1,1,0.36,0.3485,0.5,0.1642,1,158,159,,,6.0
15459,2012-10-11,4,1,10,0,4,1,1,0.36,0.3333,0.5,0.2537,11,467,478,,,7.0
15460,2012-10-11,4,1,10,0,4,1,1,0.38,0.3939,0.46,0.3881,25,773,798,,,8.0
15461,2012-10-11,4,1,10,0,4,1,1,0.4,0.4091,0.43,0.3881,27,328,355,,,9.0
15462,2012-10-11,4,1,10,0,4,1,1,0.44,0.4394,0.41,0.3582,39,165,204,,,10.0
15463,2012-10-11,4,1,10,0,4,1,1,0.46,0.4545,0.36,0.0,76,175,251,,,11.0
15464,2012-10-11,4,1,10,0,4,1,1,0.46,0.4545,0.36,0.0,47,279,326,,,12.0
15465,2012-10-11,4,1,10,0,4,1,1,0.5,0.4848,0.31,0.1045,48,243,291,,,13.0
15466,2012-10-11,4,1,10,0,4,1,1,0.52,0.5,0.32,0.0896,78,270,348,,,14.0
15467,2012-10-11,4,1,10,0,4,1,1,0.52,0.5,0.34,0.1642,102,358,460,,,15.0
15468,2012-10-11,4,1,10,0,4,1,1,0.5,0.4848,0.36,0.1343,68,413,481,,,16.0
15469,2012-10-11,4,1,10,0,4,1,1,0.5,0.4848,0.39,0.2836,90,737,827,,,17.0
15470,2012-10-11,4,1,10,0,4,1,1,0.46,0.4545,0.44,0.1642,64,628,692,,,18.0
15471,2012-10-11,4,1,10,0,4,1,1,0.44,0.4394,0.51,0.1343,81,662,743,,,19.0
15472,2012-10-11,4,1,10,0,4,1,1,0.42,0.4242,0.62,0.1642,27,388,415,,,20.0
15473,2012-10-11,4,1,10,0,4,1,1,0.42,0.4242,0.62,0.1343,24,236,260,,,21.0
15474,2012-10-11,4,1,10,0,4,1,1,0.4,0.4091,0.66,0.1642,10,167,177,,,22.0
15475,2012-10-11,4,1,10,0,4,1,1,0.42,0.4242,0.58,0.0896,10,176,186,,,23.0
15476,2012-10-12,4,1,10,0,5,1,1,0.4,0.4091,0.66,0.1045,8,60,68,,,0.0
15477,2012-10-12,4,1,10,0,5,1,1,0.4,0.4091,0.66,0.0896,8,29,37,,,1.0
15478,2012-10-12,4,1,10,0,5,1,1,0.4,0.4091,0.66,0.0896,0,16,16,,,2.0
15479,2012-10-12,4,1,10,0,5,1,1,0.36,0.3636,0.76,0.0896,0,6,6,,,3.0
15480,2012-10-12,4,1,10,0,5,1,1,0.36,0.3636,0.76,0.1045,0,8,8,,,4.0
15481,2012-10-12,4,1,10,0,5,1,1,0.36,0.3636,0.81,0.0896,2,33,35,,,5.0
15482,2012-10-12,4,1,10,0,5,1,1,0.34,0.3485,0.81,0.0896,3,140,143,,,6.0
15483,2012-10-12,4,1,10,0,5,1,1,0.36,0.3636,0.81,0.0896,8,384,392,,,7.0
15484,2012-10-12,4,1,10,0,5,1,1,0.42,0.4242,0.71,0.0896,34,711,745,,,8.0
15485,2012-10-12,4,1,10,0,5,1,1,0.5,0.4848,0.39,0.2985,26,374,400,,,9.0
15486,2012-10-12,4,1,10,0,5,1,1,0.52,0.5,0.36,0.2985,75,200,275,,,10.0
15487,2012-10-12,4,1,10,0,5,1,1,0.54,0.5152,0.37,0.3582,61,252,313,,,11.0
15488,2012-10-12,4,1,10,0,5,1,1,0.54,0.5152,0.39,0.4627,75,312,387,,,12.0
15489,2012-10-12,4,1,10,0,5,1,1,0.56,0.5303,0.37,0.3881,81,300,381,,,13.0
15490,2012-10-12,4,1,10,0,5,1,1,0.56,0.5303,0.37,0.4627,109,262,371,,,14.0
15491,2012-10-12,4,1,10,0,5,1,1,0.52,0.5,0.42,0.4478,138,317,455,,,15.0
15492,2012-10-12,4,1,10,0,5,1,1,0.46,0.4545,0.41,0.3582,108,412,520,,,16.0
15493,2012-10-12,4,1,10,0,5,1,1,0.46,0.4545,0.38,0.3881,131,706,837,,,17.0
15494,2012-10-12,4,1,10,0,5,1,1,0.44,0.4394,0.38,0.2985,76,566,642,,,18.0
15495,2012-10-12,4,1,10,0,5,1,1,0.42,0.4242,0.41,0.2239,40,453,493,,,19.0
15496,2012-10-12,4,1,10,0,5,1,1,0.42,0.4242,0.47,0.1343,28,280,308,,,20.0
15497,2012-10-12,4,1,10,0,5,1,1,0.4,0.4091,0.54,0.194,21,169,190,,,21.0
15498,2012-10-12,4,1,10,0,5,1,1,0.4,0.4091,0.47,0.2985,17,143,160,,,22.0
15499,2012-10-12,4,1,10,0,5,1,1,0.36,0.3485,0.57,0.194,11,89,100,,,23.0
15500,2012-10-13,4,1,10,0,6,0,1,0.36,0.3636,0.57,0.0896,31,218,249,,,0.0
15501,2012-10-13,4,1,10,0,6,0,1,0.34,0.3333,0.53,0.1343,23,123,146,,,1.0
15502,2012-10-13,4,1,10,0,6,0,1,0.34,0.3333,0.53,0.194,7,60,67,,,2.0
15503,2012-10-13,4,1,10,0,6,0,1,0.32,0.303,0.66,0.2239,2,13,15,,,3.0
15504,2012-10-13,4,1,10,0,6,0,1,0.3,0.303,0.65,0.1642,2,9,11,,,4.0
15505,2012-10-13,4,1,10,0,6,0,1,0.3,0.2879,0.61,0.194,0,11,11,,,5.0
15506,2012-10-13,4,1,10,0,6,0,1,0.3,0.2879,0.61,0.194,5,23,28,,,6.0
15507,2012-10-13,4,1,10,0,6,0,1,0.3,0.303,0.61,0.1642,10,60,70,,,7.0
15508,2012-10-13,4,1,10,0,6,0,1,0.34,0.3485,0.53,0.1045,23,151,174,,,8.0
15509,2012-10-13,4,1,10,0,6,0,1,0.36,0.3636,0.5,0.0896,46,220,266,,,9.0
15510,2012-10-13,4,1,10,0,6,0,1,0.4,0.4091,0.43,0.0,82,265,347,,,10.0
15511,2012-10-13,4,1,10,0,6,0,1,0.42,0.4242,0.35,0.1343,192,335,527,,,11.0
15512,2012-10-13,4,1,10,0,6,0,1,0.44,0.4394,0.35,0.0,202,371,573,,,12.0
15513,2012-10-13,4,1,10,0,6,0,1,0.46,0.4545,0.36,0.194,235,435,670,,,13.0
15514,2012-10-13,4,1,10,0,6,0,1,0.48,0.4697,0.33,0.194,243,354,597,,,14.0
15515,2012-10-13,4,1,10,0,6,0,1,0.5,0.4848,0.36,0.194,251,364,615,,,15.0
15516,2012-10-13,4,1,10,0,6,0,1,0.5,0.4848,0.31,0.194,294,343,637,,,16.0
15517,2012-10-13,4,1,10,0,6,0,1,0.46,0.4545,0.38,0.1642,193,335,528,,,17.0
15518,2012-10-13,4,1,10,0,6,0,1,0.46,0.4545,0.44,0.1343,174,299,473,,,18.0
15519,2012-10-13,4,1,10,0,6,0,1,0.44,0.4394,0.44,0.1642,73,259,332,,,19.0
15520,2012-10-13,4,1,10,0,6,0,1,0.4,0.4091,0.54,0.0896,57,198,255,,,20.0
15521,2012-10-13,4,1,10,0,6,0,1,0.4,0.4091,0.58,0.194,47,157,204,,,21.0
15522,2012-10-13,4,1,10,0,6,0,1,0.4,0.4091,0.62,0.0,33,156,189,,,22.0
15523,2012-10-13,4,1,10,0,6,0,1,0.42,0.4242,0.58,0.2985,27,98,125,,,23.0
15524,2012-10-14,4,1,10,0,0,0,1,0.4,0.4091,0.71,0.2537,8,103,111,,,0.0
15525,2012-10-14,4,1,10,0,0,0,1,0.42,0.4242,0.77,0.2836,16,96,112,,,1.0
